#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,3,1:40,0,Punt
2,1,9:47,PIT 15,1,0:15,85,Touchdown
3,1,7:39,NWE 49,7,2:57,34,Field Goal
4,2,12:05,PIT 35,2,0:57,50,Fumble
5,2,9:39,PIT 45,4,2:20,16,Punt
6,2,5:49,PIT 39,8,3:15,27,Missed FG
7,2,0:31,PIT 9,1,0:31,-1,End of Half
8,3,12:24,PIT 43,3,1:27,6,Punt
9,3,9:04,NWE 28,6,2:56,22,Field Goal
10,3,3:20,PIT 6,3,2:15,9,Punt
11,3,0:14,PIT 20,5,0:55,5,Punt
12,4,10:37,PIT 10,6,3:10,8,Punt
13,4,3:19,PIT 49,9,1:58,51,Touchdown
14,4,0:01,,0,0:01,0,End of Game
