Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,15:00,1,10,KAN 23,0,0,"Philip Rivers sacked by Wallace Gilberry for -6 yards. Philip Rivers fumbles (forced by Wallace Gilberry), recovered by Nick Hardwick at KAN-26",4.040,3.090
2,14:14,2,13,KAN 26,0,0,Philip Rivers pass complete short left to Ryan Mathews for 18 yards (tackle by Kendrick Lewis),3.090,5.370
2,13:33,1,8,KAN 8,0,0,Ryan Mathews left tackle for 6 yards (tackle by Sabby Piscitelli and Donald Washington),5.370,5.720
2,12:49,2,2,KAN 2,0,6,"Ryan Mathews up the middle for 2 yards, touchdown",5.720,7.000
2,,,,KAN 2,0,7,Nick Novak kicks extra point good,0.000,0.000
2,,,,SDG 35,0,7,"Nick Novak kicks off 70 yards, returned by Javier Arenas for 35 yards (tackle by Marcus Gilchrist)",0.000,0.940
2,12:38,1,10,KAN 30,0,7,Thomas Jones right tackle for 4 yards (tackle by Vaughn Martin and Takeo Spikes),0.940,0.930
2,12:03,2,6,KAN 34,0,7,Jackie Battle left end for 2 yards (tackle by Antonio Garay),0.930,0.500
2,11:28,3,4,KAN 36,0,7,Matt Cassel pass complete short left to Dexter McCluster for 3 yards (tackle by Donald Butler),0.500,-0.780
2,10:56,4,1,KAN 39,0,7,"Dustin Colquitt punts 37 yards, fair catch by Bryan Walters",-0.780,-0.540
2,10:47,1,10,SDG 24,0,7,Ryan Mathews left end for 3 yards (tackle by Jovan Belcher and Glenn Dorsey),0.540,0.400
2,10:07,2,7,SDG 27,0,7,Philip Rivers pass complete short left to Jacob Hester for 2 yards (tackle by Justin Houston),0.400,-0.030
2,9:23,3,5,SDG 29,0,7,"Philip Rivers pass complete short middle to Patrick Crayton for 11 yards (tackle by Donald Washington). Patrick Crayton fumbles (forced by Donald Washington), recovered by Patrick Crayton at SDG-40",-0.030,1.600
2,8:34,1,10,SDG 40,0,7,Philip Rivers pass incomplete short right intended for Vincent Jackson,1.600,1.050
2,8:30,2,10,SDG 40,0,7,Ryan Mathews up the middle for 8 yards (tackle by Derrick O. Johnson),1.050,1.420
2,7:46,3,2,SDG 48,0,7,Philip Rivers pass incomplete deep middle intended for Vincent Jackson,1.420,-0.190
2,7:40,4,2,SDG 48,0,7,"Mike Scifres punts 41 yards, fair catch by Javier Arenas",-0.190,0.370
2,7:33,1,10,KAN 11,0,7,Matt Cassel pass complete short left to Dexter McCluster for 3 yards (tackle by Jacques Cesaire and Steve Gregory),-0.370,-0.530
2,6:52,2,7,KAN 14,0,7,Matt Cassel pass complete short right to Thomas Jones for 2 yards (tackle by Donald Butler),-0.530,-0.840
2,6:20,3,5,KAN 16,0,7,Matt Cassel pass incomplete short right intended for Keary Colbert,-0.840,-2.390
2,6:11,4,5,KAN 16,0,7,"Dustin Colquitt punts 49 yards, returned by Bryan Walters for 5 yards (tackle by Demorrio Williams)",-2.390,-1.600
2,5:59,1,10,SDG 40,0,7,Philip Rivers pass incomplete deep middle intended for Malcom Floyd is intercepted by Brandon Flowers at KAN-0 and returned for 43 yards (tackle by Ryan Mathews),1.600,-1.800
2,5:41,1,10,KAN 43,0,7,Thomas Jones right tackle for 2 yards (tackle by Vaughn Martin),1.800,1.520
2,5:10,2,8,KAN 45,0,7,Thomas Jones up the middle for 1 yard (tackle by Donald Butler),1.520,0.960
2,4:29,3,7,KAN 46,0,7,"Matt Cassel sacked by Antwan Barnes for -5 yards. Matt Cassel fumbles (forced by Antwan Barnes), recovered by Casey Wiegmann at KAN-41",0.960,-0.650
2,3:50,4,12,KAN 41,0,7,"Dustin Colquitt punts 53 yards, returned by Bryan Walters for 4 yards (tackle by Andy Studebaker)",-0.650,0.380
2,3:37,1,10,SDG 10,0,7,Ryan Mathews right end for 4 yards (tackle by Donald Washington),-0.380,-0.460
2,2:58,2,6,SDG 14,0,7,Ryan Mathews up the middle for 3 yards (tackle by Tyson Jackson),-0.460,-0.600
2,2:14,3,3,SDG 17,0,7,Philip Rivers pass complete short right to Ryan Mathews for 24 yards (tackle by Jovan Belcher and Justin Houston),-0.600,1.660
2,2:00,1,10,SDG 41,0,7,Mike Tolbert up the middle for 6 yards (tackle by Cameron Sheffield),1.660,1.930
2,1:36,2,4,SDG 47,0,7,Philip Rivers pass complete short right to Mike Tolbert for 3 yards (tackle by Travis Daniels),1.930,1.620
2,1:30,3,1,,0,7,Mike Tolbert up the middle for 5 yards (tackle by Tamba Hali),1.620,2.590
2,1:26,,,,0,7,Timeout #1 by San Diego Chargers,0.000,2.590
2,1:26,1,10,KAN 45,0,7,Philip Rivers pass incomplete short right intended for Patrick Crayton,2.590,2.040
2,1:21,2,10,KAN 45,0,7,Philip Rivers pass complete short middle to Malcom Floyd for 17 yards (tackle by Derrick O. Johnson),2.040,3.710
2,0:58,1,10,KAN 28,0,7,Philip Rivers pass complete short left to Vincent Jackson for 11 yards (tackle by Brandon Carr),3.710,4.440
2,0:47,,,,0,7,Timeout #2 by San Diego Chargers,0.000,4.440
2,0:47,1,10,KAN 17,0,7,Philip Rivers pass incomplete deep right intended for Mike Tolbert,4.440,3.850
2,0:41,2,10,KAN 17,0,7,Philip Rivers pass incomplete short left intended for Mike Tolbert,3.850,3.070
2,0:36,,,,0,7,Timeout #1 by Kansas City Chiefs,0.000,3.070
2,0:36,3,10,KAN 17,0,7,Philip Rivers pass incomplete deep right intended for Malcom Floyd. Penalty on Malcom Floyd: Offensive Pass Interference (Declined),3.070,2.310
2,0:31,4,10,KAN 17,0,10,Nick Novak 35 yard field goal good,2.310,3.000
2,,,,SDG 35,0,10,"Nick Novak kicks off 68 yards, returned by Javier Arenas for 31 yards (tackle by Na'il Diggs)",0.000,0.810
2,0:22,1,10,KAN 28,0,10,Matt Cassel pass complete short left to Dexter McCluster for 4 yards (tackle by Shaun Phillips),0.810,0.800
2,0:14,,,,0,10,Timeout #2 by Kansas City Chiefs,0.000,0.800
2,0:14,2,6,KAN 32,0,10,Matt Cassel up the middle for 1 yard (tackle by Vaughn Martin),0.800,0.230
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,0,10,"Ryan Succop kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,SDG 20,0,10,Ryan Mathews left end for -2 yards (tackle by Glenn Dorsey),0.280,-0.630
3,14:23,2,12,SDG 18,0,10,Philip Rivers sacked by Tamba Hali for -5 yards,-0.630,-2.190
3,13:53,3,17,SDG 13,0,10,Ryan Mathews left end for 12 yards (tackle by Donald Washington and Brandon Carr),-2.190,-1.700
3,13:18,4,5,SDG 25,0,10,Mike Scifres punts 54 yards (tackle by Mike Scifres),-1.700,-2.790
3,13:01,1,10,SDG 42,0,10,Thomas Jones right end for 4 yards (tackle by Steve Gregory),2.790,2.780
3,12:39,2,6,SDG 38,0,10,Matt Cassel pass complete short right to Leonard Pope for 8 yards (tackle by Travis LaBoy),2.780,3.580
3,12:16,1,10,SDG 30,0,10,Dexter McCluster left end for 3 yards (tackle by Donald Butler),3.580,3.440
3,11:43,2,7,SDG 27,0,10,Matt Cassel pass incomplete short left intended for Steve Breaston (defended by Antoine Cason),3.440,2.740
3,11:38,3,7,SDG 27,0,10,Matt Cassel pass complete deep right to Dwayne Bowe for 23 yards (tackle by Steve Gregory),2.740,6.280
3,11:26,1,4,SDG 4,6,10,"Matt Cassel pass complete short right to Dwayne Bowe for 4 yards, touchdown",6.280,7.000
3,,,,SDG 2,7,10,Ryan Succop kicks extra point good,0.000,0.000
3,,,,KAN 35,7,10,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,11:21,1,10,SDG 20,7,10,Philip Rivers pass complete short middle to Randy McMichael for 26 yards (tackle by Kendrick Lewis and Derrick O. Johnson),0.280,1.990
3,10:41,1,10,SDG 46,7,10,Philip Rivers pass incomplete short left intended for Malcom Floyd (defended by Derrick O. Johnson),1.990,1.450
3,10:36,2,10,SDG 46,7,10,Ryan Mathews left tackle for 9 yards (tackle by Donald Washington),1.450,1.950
3,9:57,3,1,KAN 45,7,10,"Penalty on Amon Gordon: Encroachment, 5 yards (no play)",1.950,2.920
3,9:40,1,10,KAN 40,7,10,Philip Rivers pass complete short middle to Vincent Jackson for 20 yards (tackle by Justin Houston),2.920,4.240
3,8:55,1,10,KAN 20,7,10,Philip Rivers pass complete short right to Malcom Floyd for 11 yards (tackle by Travis Daniels),4.240,5.140
3,8:15,1,9,KAN 9,7,10,Ryan Mathews up the middle for 5 yards (tackle by Derrick O. Johnson),5.140,5.340
3,7:39,2,4,KAN 4,7,16,"Ryan Mathews right end for 4 yards, touchdown",5.340,7.000
3,,,,KAN 2,7,17,Nick Novak kicks extra point good,0.000,0.000
3,,,,SDG 35,7,17,"Nick Novak kicks off 59 yards, returned by Javier Arenas for 21 yards (tackle by Dante Hughes)",0.000,0.740
3,7:24,1,10,KAN 27,7,17,"Matt Cassel up the middle for no gain (tackle by Donald Butler). Penalty on Jon Asamoah: Offensive Holding, 10 yards (no play)",0.740,-0.170
3,7:12,1,20,KAN 17,7,17,Dexter McCluster up the middle for no gain (tackle by Shaun Phillips),-0.170,-1.290
3,6:43,2,20,KAN 17,7,17,Dexter McCluster left end for 10 yards (tackle by Eric Weddle and Marcus Gilchrist),-1.290,-0.490
3,6:02,3,10,KAN 27,7,17,Dexter McCluster up the middle for 16 yards (tackle by Antoine Cason),-0.490,1.800
3,5:19,1,10,KAN 43,7,17,"Penalty on Jared Gaither: False Start, 5 yards (no play)",1.800,1.470
3,5:08,1,15,KAN 38,7,17,Dexter McCluster right end for 9 yards (tackle by Donald Butler and Marcus Gilchrist),1.470,1.790
3,4:30,2,6,KAN 47,7,17,Le'Ron McClain left tackle for no gain (tackle by Vaughn Martin and Antonio Garay),1.790,1.090
3,3:47,,,,7,17,Timeout #1 by Kansas City Chiefs,0.000,1.090
3,3:47,3,6,KAN 47,7,17,"Matt Cassel sacked by Shaun Phillips for -5 yards. Penalty on Antoine Cason: Illegal Contact, 5 yards (no play)",1.090,2.390
3,3:33,1,10,SDG 48,7,17,Thomas Jones right end for 2 yards (tackle by Travis LaBoy and Jacques Cesaire),2.390,2.120
3,3:01,2,8,SDG 46,7,17,Dexter McCluster left end for 2 yards (tackle by Marcus Gilchrist),2.120,1.690
3,2:56,3,6,SDG 44,7,17,Thomas Jones up the middle for 2 yards (tackle by Na'il Diggs),1.690,0.460
3,2:17,4,4,SDG 42,7,17,Matt Cassel pass complete short right to Steve Breaston for 5 yards (tackle by Antoine Cason),0.460,3.120
3,1:37,1,10,SDG 37,7,17,Dexter McCluster right end for no gain (tackle by Antoine Cason and Shaun Phillips),3.120,2.570
3,0:55,2,10,SDG 37,7,17,"Matt Cassel pass complete short right to Dexter McCluster for 9 yards. Penalty on Casey Wiegmann: Offensive Holding, 10 yards (no play)",2.570,1.220
3,0:36,2,20,SDG 47,7,17,"Matt Cassel pass complete short left to Dexter McCluster for 4 yards (tackle by Dante Hughes). Penalty on Travis LaBoy: Roughing the Passer, 15 yards",1.220,3.710
3,0:07,1,10,SDG 28,7,17,Thomas Jones up the middle for 6 yards (tackle by Steve Gregory),3.710,3.980
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,SDG 22,7,17,Dexter McCluster up the middle for 2 yards (tackle by Cam Thomas and Takeo Spikes),3.980,3.530
4,14:17,3,2,SDG 20,7,17,Dexter McCluster left tackle for 3 yards (tackle by Antonio Garay),3.530,4.440
4,13:46,1,10,SDG 17,7,17,Matt Cassel pass incomplete deep left intended for Steve Breaston,4.440,3.850
4,13:41,2,10,SDG 17,7,17,Thomas Jones right end for -1 yards (tackle by Takeo Spikes),3.850,3.000
4,13:12,3,11,SDG 18,7,17,Thomas Jones up the middle for 3 yards (tackle by Ogemdi Nwagbuo and Stephen Cooper),3.000,2.440
4,13:01,4,8,SDG 15,10,17,Ryan Succop 33 yard field goal good,2.440,3.000
4,,,,KAN 35,10,17,"Ryan Succop kicks off 60 yards, returned by Jacob Hester for 24 yards (tackle by Sabby Piscitelli)",0.000,0.870
4,12:49,1,10,SDG 29,10,17,Philip Rivers pass complete short left to Ryan Mathews for 4 yards (tackle by Demorrio Williams),0.870,0.870
4,12:09,2,6,SDG 33,10,17,Ryan Mathews up the middle for 14 yards (tackle by Sabby Piscitelli),0.870,2.060
4,11:27,1,10,SDG 47,10,17,Ryan Mathews left end for 5 yards (tackle by Donald Washington),2.060,2.190
4,10:44,2,5,KAN 48,10,17,Philip Rivers pass complete short middle to Patrick Crayton for 23 yards (tackle by Brandon Carr),2.190,3.910
4,9:58,1,10,KAN 25,10,17,Mike Tolbert up the middle for 5 yards (tackle by Jovan Belcher),3.910,4.040
4,9:15,2,5,KAN 20,10,17,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",4.040,3.360
4,8:55,2,10,KAN 25,10,17,Philip Rivers pass complete short left to Patrick Crayton for 2 yards (tackle by Derrick O. Johnson),3.360,2.940
4,8:12,3,8,KAN 23,10,17,Philip Rivers pass incomplete short left intended for Randy McMichael,2.940,1.930
4,8:07,4,8,KAN 23,10,20,Nick Novak 41 yard field goal good,1.930,3.000
4,,,,SDG 35,10,20,"Nick Novak kicks off 65 yards, touchback",0.000,0.280
4,8:03,1,10,KAN 20,10,20,Matt Cassel pass incomplete short right intended for Steve Breaston,0.280,-0.270
4,7:58,2,10,KAN 20,10,20,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,-0.270,-0.960
4,7:52,3,10,KAN 20,10,20,Matt Cassel pass complete deep middle to Dwayne Bowe for 21 yards (tackle by Eric Weddle),-0.960,1.660
4,7:16,1,10,KAN 41,10,20,Matt Cassel pass incomplete short left intended for Dwayne Bowe (defended by Shaun Phillips),1.660,1.120
4,7:12,2,10,KAN 41,10,20,Thomas Jones right end for -1 yards (tackle by Cam Thomas and Shaun Phillips),1.120,0.300
4,6:34,3,11,KAN 40,10,20,Matt Cassel pass complete deep middle to Dwayne Bowe for 19 yards (tackle by Steve Gregory and Antoine Cason),0.300,2.850
4,6:07,1,10,SDG 41,10,20,"Matt Cassel pass complete short right to Steve Breaston for 3 yards (tackle by Steve Gregory). Penalty on Leonard Pope: Offensive Pass Interference, 10 yards (no play)",2.850,2.190
4,5:42,1,20,KAN 49,10,20,Matt Cassel pass complete short left to Steve Breaston for 7 yards (tackle by Antoine Cason),2.190,1.900
4,5:10,,,,10,20,Timeout #2 by Kansas City Chiefs,0.000,1.900
4,5:10,2,13,SDG 44,10,20,Matt Cassel pass complete deep left to Steve Breaston for 43 yards (tackle by Antoine Cason),1.900,6.970
4,5:03,,,,10,20,Timeout #3 by Kansas City Chiefs,0.000,6.970
4,5:03,1,1,SDG 1,16,20,"Matt Cassel pass complete short right to Leonard Pope for 1 yard, touchdown. Penalty on Leonard Pope: Unsportsmanlike Conduct, 15 yards",6.970,7.000
4,,,,SDG 2,17,20,Ryan Succop kicks extra point good,0.000,0.000
4,,,,KAN 20,17,20,"Ryan Succop kicks off 67 yards, returned by Richard Goodman for 20 yards (tackle by Donald Washington)",0.000,1.140
4,4:52,1,10,SDG 33,17,20,Ryan Mathews up the middle for 3 yards (tackle by Jovan Belcher and Tyson Jackson),1.140,1.000
4,4:05,2,7,SDG 36,17,20,Philip Rivers pass incomplete short right intended for Kory Sperry (defended by Tyson Jackson),1.000,0.300
4,4:00,3,7,SDG 36,17,20,Philip Rivers pass complete short right to Mike Tolbert for 21 yards (tackle by Donald Washington and Kendrick Lewis),0.300,2.720
4,3:11,,,,17,20,Timeout #1 by San Diego Chargers,0.000,2.720
4,3:11,1,10,KAN 43,17,20,Jacob Hester up the middle for 1 yard (tackle by Tyson Jackson and Glenn Dorsey),2.720,2.310
4,2:28,2,9,KAN 42,17,20,Ryan Mathews up the middle for 1 yard (tackle by Tamba Hali and Kelly Gregg),2.310,1.750
4,2:00,3,8,KAN 41,17,20,Philip Rivers pass complete short right to Patrick Crayton for 7 yards (tackle by Javier Arenas),1.750,1.100
4,1:35,4,1,KAN 34,17,20,Philip Rivers up the middle for no gain (tackle by Tyson Jackson and Jovan Belcher),1.100,-1.200
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
4,1:26,1,10,KAN 34,17,20,Matt Cassel pass complete short left to Leonard Pope for 23 yards (tackle by Dante Hughes),1.200,2.720
4,1:26,1,10,SDG 43,17,20,Matt Cassel pass incomplete short left intended for Dexter McCluster is intercepted by Eric Weddle at SDG-49,2.720,-2.190
4,0:55,1,10,SDG 49,17,20,Philip Rivers kneels for -1 yards,2.190,1.510
4,0:20,2,11,SDG 48,17,20,Philip Rivers kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
