#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:02,NYG 16,9,4:38,14,Punt
2,1,7:11,NYG 31,9,4:58,35,Downs
3,1,0:31,NYG 31,10,4:16,69,Touchdown
4,2,5:28,NYG 19,5,2:37,22,Punt
5,2,1:36,NYG 36,10,1:34,51,Field Goal
6,3,15:00,NYG 20,3,1:35,9,Punt
7,3,9:32,NYG 7,5,2:44,22,Punt
8,3,5:18,NYG 20,4,2:03,12,Punt
9,3,1:55,NYG 27,3,1:02,5,Punt
10,4,12:37,NYG 20,3,1:29,-5,Punt
11,4,11:08,SFO 29,6,2:34,29,Touchdown
12,4,5:39,NYG 20,3,1:32,7,Punt
13,4,3:04,NYG 26,3,1:17,-5,Punt
14,4,1:18,NYG 18,5,0:59,31,Punt
15,5,15:00,NYG 20,4,1:22,14,Punt
16,5,12:02,NYG 36,5,2:30,8,Punt
17,5,9:32,SFO 24,5,2:26,11,Field Goal
