Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Tavierre Thomas,CLE,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0
Adrian Clayborn,CLE,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,0
B.J. Goodson,CLE,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
Sione Takitaki,CLE,0,0,0,0,0,0.0,7,5,2,0,1,0,0,0,0
Karl Joseph,CLE,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Terrance Mitchell,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Andrew Sendejo,CLE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Larry Ogunjobi,CLE,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,1
Malcolm Smith,CLE,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Denzel Ward,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Jacob Phillips,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Sheldrick Redwine,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Vincent Taylor,CLE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Olivier Vernon,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tae Davis,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Myles Garrett,CLE,0,0,0,0,0,0.0,1,1,0,1,1,1,0,0,0
Porter Gustin,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Robert Jackson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sheldon Richardson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kareem Hunt,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Marlon Humphrey,BAL,1,8,0,8,2,0.0,1,1,0,0,0,0,0,0,0
Patrick Queen,BAL,0,0,0,0,0,1.0,8,4,4,1,1,0,0,0,1
Tyus Bowser,BAL,0,0,0,0,1,1.0,2,2,0,1,1,0,0,0,0
Chuck Clark,BAL,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,1
L.J. Fort,BAL,0,0,0,0,0,0.0,6,6,0,0,0,1,2,0,1
Jihad Ward,BAL,0,0,0,0,0,0.0,6,1,5,0,0,0,0,0,0
DeShon Elliott,BAL,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Malik Harrison,BAL,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
Matt Judon,BAL,0,0,0,0,0,0.0,4,2,2,1,1,0,0,0,0
Pernell McPhee,BAL,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Marcus Peters,BAL,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Brandon Williams,BAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Derek Wolfe,BAL,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0
Tavon Young,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Calais Campbell,BAL,0,0,0,0,3,0.0,1,1,0,0,0,0,0,0,0
Justin Ellis,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jaylon Ferguson,BAL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Jimmy Smith,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Mark Ingram,BAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Anthony Levine,BAL,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0
