Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,5:11,3,1,NYG 26,0,6,"Eli Manning pass complete short left to Victor Cruz for 74 yards, touchdown",-0.120,7.000
1,5:11,,,DAL 2,0,7,Lawrence Tynes kicks extra point good,0.000,0.000
1,4:57,,,NYG 35,0,7,"Lawrence Tynes kicks off 59 yards, returned by Dez Bryant for 12 yards (tackle by Will Blackmon)",0.000,0.040
1,4:50,1,10,DAL 18,0,7,Tony Romo pass complete short left to Martellus Bennett for 5 yards (tackle by Rocky Bernard and Deon Grant),0.040,0.280
1,4:17,2,5,DAL 23,0,7,Felix Jones right end for 1 yard (tackle by Linval Joseph),0.280,-0.400
1,3:33,3,4,DAL 24,0,7,Tony Romo sacked by Osi Umenyiora for -7 yards,-0.400,-2.320
1,3:01,4,11,DAL 17,0,7,"Chris Jones punts 42 yards, muffed catch by Will Blackmon, recovered by Greg Jones and returned for no gain",-2.320,-1.070
1,2:54,1,10,NYG 32,0,7,Eli Manning pass complete short right to Hakeem Nicks for 18 yards (tackle by Terence Newman),1.070,2.260
1,2:14,1,10,,0,7,Eli Manning pass incomplete deep right intended for Victor Cruz,2.260,1.710
1,2:02,2,10,,0,7,Brandon Jacobs left tackle for 2 yards (tackle by Jason Hatcher and Mike Jenkins),1.710,1.290
1,1:22,3,8,DAL 48,0,7,Eli Manning pass complete short right to Devin Thomas for 14 yards,1.290,3.310
1,0:49,1,10,DAL 34,0,7,Ahmad Bradshaw right end for 4 yards (tackle by Bradie James and Kenyon Coleman),3.310,3.310
1,0:09,2,6,DAL 30,0,7,"Eli Manning pass incomplete short middle intended for Victor Cruz (defended by Alan Ball). Penalty on Alan Ball: Defensive Pass Interference, 14 yards (no play)",3.310,4.510
1,0:01,1,10,DAL 16,0,7,Eli Manning pass incomplete deep right intended for Hakeem Nicks,4.510,3.900
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DAL 16,0,7,Ahmad Bradshaw up the middle for 1 yard (tackle by Kenyon Coleman and Bradie James),3.900,3.220
2,14:22,,,,0,7,Timeout #1 by Dallas Cowboys,0.000,3.220
2,14:22,3,9,DAL 15,0,7,"Penalty on Anthony Spencer: Neutral Zone Infraction, 5 yards (no play)",3.220,4.170
2,14:22,3,4,DAL 10,0,7,Eli Manning pass complete short middle to Victor Cruz for 5 yards (tackle by Abram Elam),4.170,6.060
2,13:40,1,5,DAL 5,0,7,Eli Manning pass incomplete short right intended for Ahmad Bradshaw,6.060,5.150
2,13:33,2,5,DAL 5,0,13,"Ahmad Bradshaw right end for 5 yards, touchdown",5.150,7.000
2,13:33,,,DAL 2,0,14,Lawrence Tynes kicks extra point good,0.000,0.000
2,13:27,,,NYG 35,0,14,"Lawrence Tynes kicks off 67 yards, returned by Dez Bryant for 17 yards (tackle by Tyler Sash)",0.000,-0.220
2,13:20,1,10,DAL 15,0,14,Tony Romo pass complete short left to Felix Jones for 5 yards (tackle by Antrel Rolle and Aaron Ross),-0.220,0.080
2,12:50,2,5,DAL 20,0,14,Felix Jones up the middle for -2 yards (tackle by Mathias Kiwanuka and Antrel Rolle),0.080,-1.000
2,12:02,3,7,DAL 18,0,14,Tony Romo sacked by Jacquian Williams for -8 yards,-1.000,-2.490
2,11:38,4,15,DAL 10,0,14,"Chris Jones punts 39 yards, returned by Will Blackmon for 1 yard (tackle by Alan Ball)",-2.490,-2.390
2,11:29,1,10,DAL 48,0,14,Brandon Jacobs right guard for 6 yards (tackle by Bradie James),2.390,2.660
2,10:55,2,4,DAL 42,0,14,DJ Ware right end for 15 yards (tackle by Abram Elam and Terence Newman),2.660,3.780
2,10:05,1,10,DAL 27,0,14,Eli Manning pass complete short left to Hakeem Nicks for 13 yards (tackle by Alan Ball),3.780,4.650
2,9:27,1,10,DAL 14,0,14,"Brandon Jacobs right guard for 1 yard (tackle by Anthony Spencer). Brandon Jacobs fumbles (forced by Anthony Spencer), recovered by Eli Manning at DAL-23",4.650,2.880
2,8:50,2,19,DAL 23,0,14,Eli Manning pass complete short left to Ahmad Bradshaw for -2 yards (tackle by Keith Brooking and DeMarcus Ware),2.880,1.950
2,8:09,3,21,DAL 25,0,14,Eli Manning up the middle for 3 yards (tackle by Alan Ball),1.950,1.990
2,7:41,4,18,DAL 22,0,14,Lawrence Tynes 40 yard field goal no good,1.990,-0.940
2,7:29,1,10,DAL 30,0,14,Tony Romo pass complete short middle to Dez Bryant for 13 yards (tackle by Michael Boley),0.940,1.800
2,6:56,1,10,DAL 43,0,14,Tony Romo pass complete short right to Tony Fiammetta for 14 yards (tackle by Justin Tuck and Antrel Rolle),1.800,2.720
2,6:25,1,10,NYG 43,0,14,Tony Romo pass complete short left to Jason Witten for 3 yards (tackle by Kenny Phillips),2.720,2.580
2,5:48,2,7,NYG 40,0,14,Felix Jones right tackle for 1 yard (tackle by Jason Pierre-Paul),2.580,2.010
2,5:14,3,6,NYG 39,0,14,"Tony Romo for 3 yards. Penalty on Tony Romo: Illegal Forward Pass, 5 yards",2.010,0.530
2,4:35,4,8,NYG 41,0,14,"Chris Jones punts 41 yards, touchback. Penalty on Alan Ball: Illegal Touch Kick",0.530,-0.280
2,4:33,1,10,NYG 20,0,14,Eli Manning pass complete short right to Henry Hynoski for 14 yards (tackle by Sean Lee),0.280,1.200
2,3:59,1,10,NYG 34,0,14,--,1.200,1.060
2,3:11,2,7,NYG 37,0,14,Ahmad Bradshaw left tackle for 29 yards (tackle by Alan Ball and Gerald Sensabaugh),1.060,3.310
2,2:32,1,10,DAL 34,0,14,Eli Manning pass complete short middle to Travis Beckum for 7 yards (tackle by Abram Elam and Keith Brooking),3.310,3.720
2,2:00,2,3,DAL 27,0,14,Eli Manning pass complete short right to Henry Hynoski for 4 yards (tackle by Terence Newman),3.720,4.040
2,1:29,1,10,DAL 23,0,14,Ahmad Bradshaw left guard for 1 yard (tackle by Anthony Spencer),4.040,3.630
2,1:24,,,,0,14,Timeout #1 by New York Giants,0.000,3.630
2,1:24,2,9,DAL 22,0,14,Eli Manning pass complete short right to Henry Hynoski for 12 yards (tackle by Abram Elam),3.630,4.910
2,1:17,1,10,DAL 10,0,20,"Eli Manning pass complete short left to Ahmad Bradshaw for 10 yards, touchdown",4.910,7.000
2,1:17,,,DAL 2,0,21,Lawrence Tynes kicks extra point good,0.000,0.000
2,1:09,,,NYG 35,0,21,"Lawrence Tynes kicks off 61 yards, returned by Dwayne Harris for 20 yards (tackle by Derrick Martin)",0.000,0.540
2,1:05,1,10,DAL 24,0,21,Tony Romo pass complete short left to Dez Bryant for 9 yards (tackle by Corey Webster),0.540,1.210
2,0:42,2,1,DAL 33,0,21,Tony Romo pass complete short left to Felix Jones for 9 yards (tackle by Rocky Bernard and Jacquian Williams),1.210,1.730
2,0:34,,,,0,21,Timeout #2 by Dallas Cowboys,0.000,1.730
2,0:34,1,10,DAL 42,0,21,Tony Romo pass incomplete deep left intended for Laurent Robinson,1.730,1.190
2,0:26,2,10,DAL 42,0,21,"Tony Romo pass incomplete short middle intended for Miles Austin (defended by Justin Tuck). Penalty on Doug Free: Offensive Holding, 10 yards (no play)",1.190,-0.160
2,0:21,2,20,DAL 32,0,21,Felix Jones right guard for 8 yards (tackle by Mathias Kiwanuka and Jacquian Williams),-0.160,0.230
2,0:14,,,,0,21,Timeout #2 by New York Giants,0.000,0.230
2,0:14,3,12,DAL 40,0,21,Tony Romo pass complete short left to Dez Bryant for 14 yards,0.230,2.520
2,0:09,1,10,NYG 46,0,21,Tony Romo pass complete short middle to Jason Witten for 12 yards (tackle by Antrel Rolle),2.520,3.310
2,0:04,,,,0,21,Timeout #3 by Dallas Cowboys,0.000,3.310
2,0:04,1,10,NYG 34,0,21,Dan Bailey 52 yard field goal no good,3.310,1.660
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,0,21,"Dan Bailey kicks off 63 yards, returned by Jerrel Jernigan for 15 yards (tackle by Mana Silva)",0.000,-0.060
3,14:56,1,10,NYG 17,0,21,Eli Manning pass complete short right to Travis Beckum for 6 yards (tackle by Abram Elam),-0.060,0.350
3,14:25,2,4,NYG 23,0,21,Eli Manning pass complete deep left to Victor Cruz for 27 yards (tackle by Gerald Sensabaugh and Orlando Scandrick),0.350,2.260
3,13:36,1,10,,0,21,Ahmad Bradshaw up the middle for 1 yard (tackle by Abram Elam and Keith Brooking),2.260,1.850
3,12:54,2,9,DAL 49,0,21,Ahmad Bradshaw left guard for 2 yards (tackle by Jay Ratliff and Jason Hatcher),1.850,1.420
3,12:16,3,7,DAL 47,0,21,Eli Manning up the middle for 5 yards (tackle by Jay Ratliff and Anthony Spencer),1.420,0.460
3,11:33,4,2,DAL 42,0,21,Steve Weatherford punts 36 yards,0.460,0.380
3,11:22,1,10,DAL 6,0,21,Felix Jones left end for 4 yards (tackle by Antrel Rolle),-0.380,-0.490
3,10:51,2,6,DAL 10,0,21,Tony Romo pass complete short middle to Laurent Robinson for 12 yards (tackle by Aaron Ross and Deon Grant),-0.490,0.410
3,10:18,1,10,DAL 22,0,21,Tony Romo pass complete short middle to Jason Witten for 19 yards (tackle by Michael Boley),0.410,1.660
3,9:49,1,10,DAL 41,0,21,Tony Romo pass complete short right to Laurent Robinson for 9 yards (tackle by Kenny Phillips),1.660,2.340
3,9:15,2,1,,0,21,Felix Jones right tackle for 5 yards (tackle by Kenny Phillips and Chris L. Canty),2.340,2.590
3,8:44,1,10,NYG 45,0,21,Tony Romo pass complete short left to Sammy Morris for 3 yards (tackle by Chase Blackburn),2.590,2.450
3,7:56,2,7,NYG 42,0,21,Tony Romo pass complete short left to Jason Witten for 5 yards (tackle by Michael Boley),2.450,2.410
3,7:30,3,2,NYG 37,0,21,Sammy Morris up the middle for 3 yards (tackle by Jacquian Williams and Kenny Phillips),2.410,3.310
3,7:03,1,10,NYG 34,6,21,"Tony Romo pass complete deep right to Laurent Robinson for 34 yards, touchdown",3.310,7.000
3,7:03,,,NYG 2,7,21,Dan Bailey kicks extra point good,0.000,0.000
3,6:54,,,DAL 35,7,21,"Dan Bailey kicks off 65 yards, returned by Devin Thomas for 31 yards (tackle by Mana Silva)",0.000,1.000
3,6:46,1,10,NYG 31,7,21,Eli Manning pass incomplete short middle intended for Brandon Jacobs (defended by Bradie James),1.000,0.460
3,6:40,2,10,NYG 31,7,21,DJ Ware left guard for 4 yards (tackle by Sean Lee and Abram Elam),0.460,0.300
3,6:01,3,6,NYG 35,7,21,Eli Manning sacked by DeMarcus Ware and Jason Hatcher for -5 yards,0.300,-1.370
3,5:45,4,11,NYG 30,7,21,"Steve Weatherford punts 49 yards, returned by Dwayne Harris for 4 yards (tackle by Jacquian Williams)",-1.370,-0.610
3,5:31,1,10,DAL 25,7,21,Felix Jones left end for no gain (tackle by Kenny Phillips),0.610,0.060
3,5:00,2,10,DAL 25,7,21,Tony Romo pass incomplete short left intended for Miles Austin (defended by Corey Webster),0.060,-0.620
3,4:53,3,10,DAL 25,7,21,Tony Romo pass complete short right to Miles Austin for 13 yards (tackle by Antrel Rolle and Aaron Ross),-0.620,1.470
3,4:22,1,10,DAL 38,7,21,Tony Romo pass incomplete short middle intended for Miles Austin,1.470,0.920
3,4:16,2,10,DAL 38,7,21,Tony Romo pass incomplete short middle intended for Jason Witten is intercepted by Antrel Rolle at DAL-43 and returned for -1 yards (tackle by Tyron Smith),0.920,-2.650
3,4:07,1,10,DAL 44,7,21,Ahmad Bradshaw right guard for 3 yards (tackle by Abram Elam and Kenyon Coleman),2.650,2.520
3,3:26,2,7,DAL 41,7,21,Eli Manning pass complete short left to Henry Hynoski for 1 yard (tackle by Sean Lee),2.520,1.950
3,2:46,3,6,DAL 40,7,21,"Eli Manning pass complete short left to DJ Ware for 6 yards (tackle by Alan Ball and Sean Lee). DJ Ware fumbles (forced by Alan Ball), recovered by Sean Lee at DAL-34 (tackle by DJ Ware). Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",1.950,2.610
3,2:33,3,1,DAL 35,7,21,Eli Manning pass incomplete short middle intended for Victor Cruz,2.610,1.000
3,2:29,,,,7,21,Timeout #1 by New York Giants,0.000,1.000
3,2:29,4,1,DAL 35,7,21,Brandon Jacobs left guard for -1 yards (tackle by Sean Lee and Sean Lissemore),1.000,-1.330
3,2:23,1,10,DAL 36,7,21,Tony Romo pass complete short right to Felix Jones for 12 yards (tackle by Chris L. Canty),1.330,2.130
3,1:54,1,10,DAL 48,7,21,Tony Romo pass complete short left to Dez Bryant for 11 yards (tackle by Michael Boley and Antrel Rolle),2.130,2.850
3,1:26,1,10,NYG 41,7,21,Sammy Morris right tackle for 2 yards (tackle by Michael Boley and Chase Blackburn),2.850,2.580
3,0:52,2,8,NYG 39,7,21,Tony Romo pass complete short left to Jason Witten for 20 yards (tackle by Kenny Phillips and Aaron Ross),2.580,4.310
3,0:13,1,10,NYG 19,7,21,Tony Romo sacked by Osi Umenyiora for -5 yards,4.310,3.090
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,15,NYG 24,7,21,"Penalty on Osi Umenyiora: Neutral Zone Infraction, 5 yards (no play)",3.090,3.750
4,15:00,2,10,NYG 19,7,21,Tony Romo pass complete short middle to Felix Jones for 3 yards (tackle by Jacquian Williams and Jason Pierre-Paul),3.750,3.410
4,14:29,3,7,NYG 16,7,21,Tony Romo pass complete short middle to Jason Witten for 6 yards (tackle by Michael Boley and Corey Webster),3.410,2.910
4,14:00,4,1,NYG 10,7,21,Tony Romo left guard for no gain (tackle by Jason Pierre-Paul and Michael Boley),2.910,0.380
4,13:56,1,10,NYG 10,7,21,Ahmad Bradshaw up the middle for no gain (tackle by Jay Ratliff),-0.380,-0.780
4,13:16,2,10,NYG 10,7,21,Eli Manning pass complete short right to Ahmad Bradshaw for 4 yards (tackle by Terence Newman),-0.780,-0.950
4,12:35,3,6,NYG 14,7,21,Eli Manning pass complete short left to Hakeem Nicks for 5 yards (tackle by Mike Jenkins),-0.950,-2.140
4,11:56,4,1,NYG 19,7,21,"Steve Weatherford punts 35 yards, returned by Dez Bryant for 13 yards (tackle by Spencer Paysinger). Penalty on Devin Thomas: Unnecessary Roughness, 15 yards",-2.140,-3.840
4,11:40,1,10,NYG 26,7,21,Tony Romo pass complete short left to Dez Bryant for 17 yards (tackle by Rocky Bernard and Kenny Phillips),3.840,5.140
4,10:54,1,9,NYG 9,7,21,Felix Jones left guard for 3 yards (tackle by Michael Boley and Deon Grant),5.140,4.950
4,10:20,2,6,NYG 6,13,21,"Tony Romo pass complete short middle to Laurent Robinson for 6 yards, touchdown",4.950,7.000
4,10:20,,,NYG 2,14,21,Dan Bailey kicks extra point good,0.000,0.000
4,10:15,,,DAL 35,14,21,"Dan Bailey kicks off 60 yards, returned by Jerrel Jernigan for 20 yards (tackle by Chauncey Washington)",0.000,0.610
4,10:08,1,10,NYG 25,14,21,Eli Manning pass incomplete short right intended for Victor Cruz (defended by Jay Ratliff),0.610,0.060
4,10:02,2,10,NYG 25,14,21,Brandon Jacobs right tackle for 3 yards (tackle by Terence Newman and Sean Lee),0.060,-0.230
4,9:22,3,7,NYG 28,14,21,Eli Manning pass complete deep middle to Victor Cruz for 44 yards (tackle by Orlando Scandrick),-0.230,3.710
4,8:35,1,10,DAL 28,14,21,Ahmad Bradshaw up the middle for no gain (tackle by Jason Hatcher),3.710,3.170
4,7:52,2,10,DAL 28,14,21,Eli Manning pass complete short middle to Victor Cruz for 20 yards (tackle by Abram Elam),3.170,5.370
4,7:04,1,8,DAL 8,14,21,Eli Manning pass incomplete short right intended for Victor Cruz,5.370,4.570
4,6:57,2,8,DAL 8,14,21,Eli Manning sacked by DeMarcus Ware for -10 yards,4.570,2.630
4,6:30,3,18,DAL 18,14,21,Eli Manning up the middle for 8 yards (tackle by Orlando Scandrick),2.630,2.760
4,5:51,4,10,DAL 10,14,24,Lawrence Tynes 28 yard field goal good,2.760,3.000
4,5:45,,,NYG 35,14,24,"Lawrence Tynes kicks off 69 yards, returned by Dez Bryant for 26 yards (tackle by Chase Blackburn)",0.000,0.410
4,5:39,1,10,DAL 22,14,24,Tony Romo sacked by Chris L. Canty for -3 yards,0.410,-0.600
4,5:13,2,13,DAL 19,14,24,Tony Romo pass incomplete short left intended for Miles Austin,-0.600,-1.290
4,5:08,3,13,DAL 19,14,24,Tony Romo pass incomplete short left intended for Felix Jones,-1.290,-2.140
4,5:03,4,13,DAL 19,14,24,"Chris Jones punts 26 yards, out of bounds",-2.140,-2.590
4,4:55,1,10,DAL 45,14,24,Ahmad Bradshaw up the middle for no gain (tackle by Sean Lee and Kenyon Coleman),2.590,2.040
4,4:11,2,10,DAL 45,14,24,Ahmad Bradshaw left tackle for 5 yards (tackle by Bradie James and Gerald Sensabaugh),2.040,2.010
4,4:04,,,,14,24,Timeout #1 by Dallas Cowboys,0.000,2.010
4,4:04,3,5,DAL 40,14,24,Eli Manning pass complete short middle to Hakeem Nicks for 36 yards (tackle by Gerald Sensabaugh and Mike Jenkins),2.010,6.280
4,3:46,,,,14,24,Timeout #2 by Dallas Cowboys,0.000,6.280
4,3:46,1,4,DAL 4,14,30,"Eli Manning pass complete short left to Hakeem Nicks for 4 yards, touchdown",6.280,7.000
4,3:46,,,DAL 2,14,31,Lawrence Tynes kicks extra point good,0.000,0.000
4,3:41,,,NYG 35,14,31,"Lawrence Tynes kicks off 69 yards, returned by Dwayne Harris for 22 yards (tackle by Deon Grant)",0.000,0.040
4,3:34,1,10,DAL 18,14,31,Tony Romo pass complete short left to Dez Bryant for 6 yards (tackle by Corey Webster),0.040,0.410
4,3:10,2,4,DAL 24,14,31,Tony Romo pass complete short middle to Felix Jones for 2 yards (tackle by Antrel Rolle),0.410,-0.140
4,2:43,3,2,DAL 26,14,31,Tony Romo pass complete short left to Felix Jones for 5 yards (tackle by Chase Blackburn and Michael Boley),-0.140,1.000
4,2:19,1,10,DAL 31,14,31,Tony Romo pass complete short left to Felix Jones for 11 yards (tackle by Jason Pierre-Paul and Kenny Phillips),1.000,1.730
4,2:00,1,10,DAL 42,14,31,Tony Romo pass incomplete deep middle intended for Dez Bryant,1.730,1.190
4,1:55,2,10,DAL 42,14,31,Tony Romo pass complete short left to Jason Witten for 4 yards,1.190,1.030
4,1:50,3,6,DAL 46,14,31,"Tony Romo sacked by Justin Tuck for -6 yards. Tony Romo fumbles (forced by Justin Tuck), recovered by Mathias Kiwanuka at DAL-43 (tackle by Doug Free)",1.030,-2.720
4,1:41,1,10,DAL 43,14,31,Eli Manning kneels for -1 yards,2.720,2.040
4,1:01,2,11,DAL 44,14,31,Eli Manning kneels for no gain,2.040,1.360
4,0:28,3,11,DAL 44,14,31,Eli Manning kneels for -1 yards,1.360,0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
