#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:11,PHI 44,6,3:01,44,Touchdown
2,1,9:50,PHI 11,4,1:59,5,Field Goal
3,1,5:18,CIN 13,9,3:53,48,Punt
4,2,14:15,CIN 37,3,0:57,4,Punt
5,2,11:40,CIN 35,3,1:59,-6,Fumble
6,2,7:37,CIN 20,3,1:46,-6,Punt
7,2,4:18,CIN 10,5,2:26,6,Fumble
8,2,0:17,CIN 19,1,0:17,-1,End of Half
9,3,15:00,CIN 23,3,1:40,4,Punt
10,3,7:49,CIN 15,3,1:51,-5,Punt
11,3,5:44,PHI 40,8,4:34,40,Touchdown
12,3,0:05,PHI 13,4,0:53,-1,Field Goal
13,4,14:12,PHI 33,5,1:25,33,Touchdown
14,4,11:32,PHI 46,13,7:29,40,Downs
15,4,3:30,CIN 45,6,3:30,12,End of Game
