#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 19,2,0:49,15,Fumble
2,1,11:10,PHI 25,3,1:20,7,Blocked Punt
3,1,7:51,PHI 21,6,2:33,34,Punt
4,1,1:25,PHI 20,6,2:10,16,Punt
5,2,13:18,PHI 36,4,1:38,64,Touchdown
6,2,9:41,CIN 29,8,2:04,26,Field Goal
7,2,5:51,PHI 45,3,1:33,1,Punt
8,2,1:52,CIN 12,7,1:35,11,Field Goal
9,3,13:20,PHI 31,6,5:31,14,Punt
10,3,5:58,PHI 47,1,0:14,0,Interception
11,3,1:10,PHI 23,2,0:49,2,Fumble
12,3,0:21,PHI 9,1,0:16,14,Fumble
13,4,12:47,PHI 9,3,1:15,-2,Punt
14,4,4:03,PHI 6,3,0:33,0,Punt
