#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:45,BUF 33,4,0:55,2,Field Goal
2,1,9:39,ARI 13,2,1:03,-13,Safety
3,1,3:35,ARI 20,6,3:43,19,Punt
4,2,13:47,ARI 26,3,1:16,2,Punt
5,2,10:25,ARI 33,10,5:38,67,Touchdown
6,2,3:11,ARI 14,9,2:17,44,Punt
7,3,15:00,ARI 27,3,2:08,0,Punt
8,3,9:30,ARI 26,12,6:18,43,Field Goal
9,3,0:27,ARI 16,7,4:03,35,Punt
10,4,7:15,ARI 30,3,1:21,27,Interception
11,4,3:07,ARI 15,10,1:58,42,Field Goal
12,4,0:50,ARI 47,3,0:50,33,Missed FG
13,5,12:53,ARI 20,3,0:58,0,Interception
