#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,7:53,PHI 25,10,5:30,75,Touchdown
2,1,0:16,SFO 45,7,3:31,31,Field Goal
3,2,7:47,PHI 3,5,2:56,14,Punt
4,2,3:03,PHI 47,3,1:10,53,Touchdown
5,2,0:43,PHI 37,3,0:27,-2,Fumble
6,2,0:02,PHI 30,1,0:02,-1,End of Half
7,3,15:00,PHI 20,5,2:27,47,Punt
8,3,10:32,PHI 44,7,3:49,26,Downs
9,3,5:06,PHI 16,11,5:11,49,Missed FG
10,4,12:53,PHI 20,3,1:43,5,Punt
11,4,7:35,PHI 36,6,3:00,37,Field Goal
12,4,2:02,PHI 20,3,0:34,8,Punt
13,4,0:28,PHI 47,1,0:28,-1,End of Game
