#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 29,3,1:23,7,Punt
2,1,10:50,CIN 35,3,1:45,9,Punt
3,1,5:27,CIN 11,13,6:09,89,Touchdown
4,2,13:06,CIN 24,3,1:20,5,Punt
5,2,9:54,CIN 42,4,1:52,58,Touchdown
6,2,7:01,PHI 20,4,2:13,1,Missed FG
7,2,3:33,CIN 22,3,1:16,4,Punt
8,2,2:00,PHI 39,4,0:50,7,Field Goal
9,2,0:03,,0,0:03,0,End of Half
10,3,12:32,CIN 39,3,1:18,2,Punt
11,3,7:35,CIN 20,3,1:04,1,Punt
12,3,6:14,PHI 15,3,1:15,15,Touchdown
13,4,14:15,CIN 23,9,4:01,77,Touchdown
14,4,6:14,CIN 20,8,4:33,29,Punt
15,4,0:30,PHI 40,1,0:30,-1,End of Game
