#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 20,10,4:05,67,Field Goal
2,1,8:27,PHI 19,10,4:31,81,Touchdown
3,2,13:30,PHI 21,4,1:21,26,Punt
4,2,10:07,NYG 47,3,0:57,47,Touchdown
5,2,6:38,NYG 43,6,2:13,16,Field Goal
6,2,2:39,PHI 46,5,1:19,38,Interception
7,2,0:52,PHI 35,3,0:39,4,Punt
8,3,13:54,PHI 30,3,1:00,5,Interception
9,3,9:35,PHI 3,8,4:09,97,Touchdown
10,3,3:42,PHI 22,7,3:15,28,Punt
11,4,14:46,PHI 31,3,1:35,9,Punt
12,4,11:05,PHI 20,8,5:54,29,Punt
13,4,3:19,PHI 46,3,1:28,4,Punt
