#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 27,8,4:49,73,Touchdown
2,1,6:32,CLE 11,4,3:03,-5,Punt
3,1,2:17,CLE 7,5,2:28,28,Punt
4,2,9:39,CLE 30,3,1:12,9,Punt
5,2,5:03,CLE 28,3,1:33,-3,Punt
6,2,1:47,CLE 3,1,0:05,-3,Safety
7,2,0:57,CLE 13,6,0:57,32,End of Half
8,3,11:53,CLE 25,5,3:30,30,Punt
9,3,5:52,CLE 39,6,3:42,61,Touchdown
10,3,1:57,CLE 25,6,2:46,20,Interception
11,4,12:32,CLE 25,3,1:15,6,Interception
12,4,9:03,CLE 28,8,3:27,24,Downs
13,4,3:11,CLE 30,1,0:09,0,Interception
14,4,3:02,CLE 25,4,1:46,9,Downs
