#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:16,SEA 20,3,0:48,3,Interception
2,1,8:07,,0,0:06,0,Fumble
3,1,5:07,SEA 20,3,1:28,0,Punt
4,2,15:00,SEA 20,3,1:42,3,Punt
5,2,9:37,SEA 20,1,0:19,0,Interception
6,2,8:21,SEA 31,12,6:26,51,Interception
7,2,0:35,SEA 26,2,0:35,-8,End of Half
8,3,15:00,SEA 20,3,1:55,9,Punt
9,3,10:53,SEA 22,11,6:09,78,Touchdown
10,3,2:22,SEA 34,3,1:27,-1,Punt
11,4,10:53,SEA 13,10,4:00,37,Punt
12,4,5:13,SEA 46,1,0:09,0,Interception
13,4,3:52,SEA 31,7,1:43,69,Touchdown
14,4,2:09,,4,0:44,50,Touchdown
15,4,0:14,SEA 22,1,0:14,-1,End of Half
16,5,15:00,SEA 13,6,3:19,87,Touchdown
