#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 20,9,3:44,51,Interception
2,1,10:28,SEA 19,5,2:21,18,Field Goal
3,1,8:01,SEA 23,6,2:54,22,Field Goal
4,1,3:39,GNB 44,7,3:39,56,Touchdown
5,2,13:18,SEA 33,6,3:41,11,Field Goal
6,2,9:18,GNB 44,3,0:57,23,Interception
7,2,1:55,GNB 20,4,1:20,12,Punt
8,3,13:05,GNB 39,3,2:12,9,Punt
9,3,4:44,GNB 20,4,2:22,7,Punt
10,3,0:55,GNB 13,10,5:02,57,Field Goal
11,4,6:53,GNB 13,3,1:40,6,Punt
12,4,5:04,GNB 43,3,1:12,-4,Punt
13,4,1:25,GNB 22,7,1:11,48,Field Goal
