Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
1,,,,BUF 35,7,0,"Dave Rayner kicks off 57 yards, returned by Joe McKnight for 14 yards (tackle by Danny Batten)",0.000,0.410
1,1:32,1,10,NYJ 22,7,0,Shonn Greene right end for 5 yards (tackle by Spencer Johnson),0.410,0.540
1,0:55,2,5,NYJ 27,7,0,Mark Sanchez pass complete short middle to Shonn Greene for 3 yards (tackle by Chris Kelsay),0.540,0.230
1,0:17,3,2,NYJ 30,7,0,Santonio Holmes left end for 23 yards (tackle by Nick Barnett),0.230,2.460
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 47,7,0,Shonn Greene up the middle for 18 yards (tackle by Jairus Byrd),2.460,3.640
2,14:16,1,10,BUF 29,7,0,Mark Sanchez pass complete short right to Plaxico Burress for 8 yards (tackle by Drayton Florence),3.640,4.180
2,13:38,2,2,BUF 21,7,0,Joe McKnight left guard for 7 yards (tackle by Kelvin Sheppard),4.180,4.650
2,12:57,1,10,BUF 14,7,0,Mark Sanchez pass incomplete short middle intended for Santonio Holmes,4.650,4.000
2,12:57,2,10,BUF 14,7,0,"Penalty on Marcell Dareus: Neutral Zone Infraction, 5 yards (no play)",4.000,4.900
2,12:53,2,5,BUF 9,7,0,Mark Sanchez pass complete short left to Santonio Holmes for 6 yards (tackle by Jairus Byrd),4.900,6.510
2,12:11,1,3,BUF 3,7,0,Mark Sanchez pass incomplete short right intended for Santonio Holmes (defended by Aaron Williams),6.510,5.530
2,12:07,2,3,BUF 3,7,6,"Mark Sanchez pass complete short left to Dustin Keller for 3 yards, touchdown",5.530,7.000
2,,,,BUF 2,7,7,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 35,7,7,"Nick Folk kicks off 67 yards, returned by Leodis McKelvin for 21 yards (tackle by Garrett McIntyre)",0.000,0.150
2,11:57,1,10,BUF 19,7,7,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 5 yards (tackle by Donald Strickland),0.150,0.340
2,11:24,2,5,BUF 24,7,7,Ryan Fitzpatrick pass complete short left to Scott Chandler for 6 yards (tackle by Calvin Pace),0.340,0.940
2,10:52,1,10,BUF 30,7,7,"Penalty on Chris Hairston: False Start, 5 yards (no play)",0.940,0.610
2,10:28,1,15,BUF 25,7,7,Ryan Fitzpatrick pass incomplete deep right intended for Brad Smith,0.610,-0.280
2,10:21,2,15,BUF 25,7,7,Ryan Fitzpatrick pass complete short left to Steve Johnson for 9 yards (tackle by Darrelle Revis),-0.280,0.230
2,9:38,3,6,BUF 34,7,7,Ryan Fitzpatrick pass complete short left to Steve Johnson for 7 yards (tackle by Darrelle Revis),0.230,1.660
2,8:59,1,10,BUF 41,7,7,C.J. Spiller left end for 6 yards (tackle by Jim Leonhard),1.660,1.930
2,8:37,2,4,BUF 47,7,7,C.J. Spiller left guard for no gain (tackle by Garrett McIntyre),1.930,1.220
2,7:58,3,4,BUF 47,7,7,Tashard Choice right guard for -5 yards (tackle by Josh Mauga),1.220,-0.590
2,7:24,4,9,BUF 42,7,7,"Brian Moorman punts 53 yards, returned by Jim Leonhard for 3 yards (tackle by Leodis McKelvin)",-0.590,0.380
2,7:14,1,10,NYJ 8,7,7,Mark Sanchez pass incomplete short middle intended for Shonn Greene,-0.380,-0.780
2,7:06,2,10,NYJ 8,7,7,Shonn Greene right tackle for 2 yards (tackle by Chris Kelsay),-0.780,-1.190
2,6:27,3,8,NYJ 10,7,7,Mark Sanchez pass incomplete deep right intended for Santonio Holmes,-1.190,-2.490
2,6:21,4,8,NYJ 10,7,7,"T.J. Conley punts 39 yards, fair catch by Leodis McKelvin",-2.490,-2.320
2,6:15,1,10,NYJ 49,7,7,C.J. Spiller up the middle for 2 yards (tackle by Mike DeVito),2.320,2.050
2,5:39,2,8,NYJ 47,7,7,Ryan Fitzpatrick pass incomplete short right intended for Scott Chandler,2.050,1.360
2,5:35,3,8,NYJ 47,7,7,"Ryan Fitzpatrick pass complete short middle to David Nelson for 13 yards (tackle by Eric Smith). Penalty on Aaron Maybin: Roughing the Passer (Offsetting), Penalty on Kraig Urbik: Unnecessary Roughness (Offsetting) (no play)",1.360,1.360
2,4:59,3,8,NYJ 47,7,7,Ryan Fitzpatrick sacked by Aaron Maybin for -2 yards,1.360,0.000
2,4:27,4,10,NYJ 49,7,7,Brian Moorman punts 47 yards,0.000,0.380
2,4:18,1,10,NYJ 2,7,7,John Conner left guard for 2 yards (tackle by Jairus Byrd),-0.380,-0.630
2,3:41,2,8,NYJ 4,7,7,Mark Sanchez pass incomplete deep middle intended for Santonio Holmes is intercepted by Drayton Florence at NYJ-27 and returned for 7 yards (tackle by Santonio Holmes),-0.630,-4.240
2,3:31,1,10,NYJ 20,7,7,Ryan Fitzpatrick right end for 4 yards (tackle by David Harris),4.240,4.280
2,2:53,2,6,NYJ 16,7,7,Ryan Fitzpatrick pass complete short right to Scott Chandler for 11 yards (tackle by Brodney Pool),4.280,6.060
2,2:09,1,5,NYJ 5,13,7,"Ryan Fitzpatrick pass complete short right to Steve Johnson for 5 yards, touchdown. Penalty on Steve Johnson: Unsportsmanlike Conduct, 15 yards",6.060,7.000
2,,,,NYJ 2,14,7,Dave Rayner kicks extra point good,0.000,0.000
2,,,,BUF 20,14,7,"Dave Rayner kicks onside 16 yards, recovered by Emanuel Cook",0.000,3.180
2,2:03,1,10,BUF 36,14,7,"Mark Sanchez pass complete short right to Shonn Greene for 7 yards (tackle by Nick Barnett). Penalty on Marcell Dareus: Roughing the Passer, 15 yards",3.180,4.650
2,1:56,1,10,BUF 14,14,7,Shonn Greene right tackle for no gain (tackle by Da'Norris Searcy),4.650,4.000
2,1:12,2,10,BUF 14,14,7,Mark Sanchez pass incomplete short left intended for Patrick Turner (defended by Justin Rogers),4.000,3.110
2,1:08,3,10,BUF 14,14,13,"Mark Sanchez pass complete short middle to Plaxico Burress for 14 yards, touchdown",3.110,7.000
2,,,,BUF 2,14,14,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 35,14,14,"Nick Folk kicks off 65 yards, touchback",0.000,0.280
2,1:03,1,10,BUF 20,14,14,Ryan Fitzpatrick pass incomplete short right intended for David Nelson,0.280,-0.270
2,0:59,2,10,BUF 20,14,14,Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson,-0.270,-0.960
2,0:56,3,10,BUF 20,14,14,Ryan Fitzpatrick sacked by Aaron Maybin for -8 yards,-0.960,-2.490
2,0:51,,,,14,14,Timeout #2 by New York Jets,0.000,-2.490
2,0:51,4,18,BUF 12,14,14,"Brian Moorman punts 51 yards, returned by Jim Leonhard for 13 yards (tackle by Mike Caussin). Penalty on Marquice Cole: Illegal Block Above the Waist, 10 yards",-2.490,-1.600
2,0:38,1,10,NYJ 40,14,14,Mark Sanchez pass complete short right to Joe McKnight for 7 yards (tackle by Aaron Williams),1.600,2.000
2,0:12,2,3,NYJ 47,14,14,Mark Sanchez pass incomplete deep left intended for Patrick Turner,2.000,1.290
2,0:07,3,3,NYJ 47,14,14,Mark Sanchez pass incomplete short right intended for Santonio Holmes,1.290,-0.260
2,0:04,,,,14,14,Timeout #3 by New York Jets,0.000,-0.260
2,0:04,4,3,NYJ 47,14,14,Mark Sanchez pass complete short left to Dustin Keller for 18 yards (tackle by Arthur Moats),-0.260,3.250
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,14,14,"Nick Folk kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,BUF 20,14,14,Ryan Fitzpatrick pass complete short left to Steve Johnson for 8 yards (tackle by Darrelle Revis),0.280,0.810
3,14:21,2,2,BUF 28,14,14,C.J. Spiller left tackle for 2 yards (tackle by Garrett McIntyre),0.810,0.940
3,13:43,1,10,BUF 30,14,14,C.J. Spiller left guard for 2 yards (tackle by Mike DeVito),0.940,0.660
3,13:00,2,8,BUF 32,14,14,Ryan Fitzpatrick pass complete short right to Brad Smith for 16 yards (tackle by Eric Smith),0.660,2.130
3,12:20,1,10,BUF 48,14,14,Ryan Fitzpatrick for 9 yards (tackle by David Harris),2.130,2.800
3,11:44,2,1,NYJ 43,14,14,C.J. Spiller left guard for 2 yards (tackle by Calvin Pace),2.800,2.850
3,11:02,1,10,NYJ 41,14,14,Brad Smith left end for 3 yards (tackle by Ropati Pitoitua and Brodney Pool),2.850,2.710
3,10:19,2,7,NYJ 38,14,14,C.J. Spiller left tackle for no gain (tackle by Sione Pouha),2.710,2.020
3,9:41,3,7,NYJ 38,14,14,Ryan Fitzpatrick pass complete short left to C.J. Spiller for -3 yards (tackle by Eric Smith),2.020,0.530
3,9:01,4,10,NYJ 41,14,14,"Brian Moorman punts 41 yards, touchback",0.530,-0.280
3,8:54,1,10,NYJ 20,14,14,Shonn Greene left end for 1 yard (tackle by Chris Kelsay),0.280,-0.130
3,8:15,2,9,NYJ 21,14,14,Shonn Greene left tackle for 12 yards (tackle by Justin Rogers),-0.130,1.140
3,7:33,1,10,NYJ 33,14,14,Joe McKnight right tackle for 9 yards (tackle by Da'Norris Searcy),1.140,1.810
3,6:47,2,1,NYJ 42,14,14,Joe McKnight right tackle for 2 yards (tackle by Spencer Johnson),1.810,1.860
3,6:04,1,10,NYJ 44,14,14,Mark Sanchez pass complete deep right to Dustin Keller for 22 yards (tackle by Jairus Byrd),1.860,3.310
3,5:19,1,10,BUF 34,14,14,Mark Sanchez pass complete short left to Joe McKnight for 13 yards (tackle by Drayton Florence),3.310,4.170
3,4:36,1,10,BUF 21,14,14,Joe McKnight up the middle for 3 yards (tackle by Da'Norris Searcy),4.170,4.040
3,3:58,2,7,BUF 18,14,20,"Mark Sanchez pass complete short middle to Dustin Keller for 18 yards, touchdown",4.040,7.000
3,,,,BUF 2,14,21,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,14,21,"Nick Folk kicks off 62 yards, returned by Leodis McKelvin for 22 yards (tackle by Donald Strickland)",0.000,0.610
3,3:45,1,10,BUF 25,14,21,Ryan Fitzpatrick pass complete short left to Steve Johnson for 7 yards (tackle by Darrelle Revis),0.610,1.010
3,3:18,2,3,BUF 32,14,21,C.J. Spiller left tackle for 1 yard (tackle by Sione Pouha),1.010,0.430
3,2:34,3,2,BUF 33,14,21,Ryan Fitzpatrick pass incomplete short left intended for David Nelson,0.430,-1.180
3,2:29,4,2,BUF 33,14,21,"Brian Moorman punts 36 yards, muffed catch by Antonio Cromartie, recovered by Leodis McKelvin and returned for no gain",-1.180,3.180
3,2:19,1,10,NYJ 36,20,21,"Ryan Fitzpatrick pass complete deep right to Brad Smith for 36 yards, touchdown",3.180,7.000
3,,,,NYJ 2,21,21,Dave Rayner kicks extra point good,0.000,0.000
3,,,,BUF 35,21,21,"Dave Rayner kicks off 67 yards, returned by Joe McKnight for 39 yards (tackle by Dave Rayner)",0.000,1.400
3,2:04,1,10,NYJ 37,21,21,Mark Sanchez pass incomplete deep middle intended for Plaxico Burress,1.400,0.860
3,1:59,2,10,NYJ 37,21,21,Mark Sanchez pass incomplete deep middle intended for Patrick Turner (defended by Jairus Byrd),0.860,0.170
3,1:51,3,10,NYJ 37,21,21,Mark Sanchez pass incomplete short left intended for Santonio Holmes,0.170,-0.910
3,1:48,4,10,NYJ 37,21,21,T.J. Conley punts 44 yards,-0.910,-0.150
3,1:38,1,10,BUF 19,21,21,Ryan Fitzpatrick pass complete short middle to Brad Smith for 8 yards (tackle by Eric Smith),0.150,0.750
3,0:57,2,2,BUF 27,21,21,Ryan Fitzpatrick pass incomplete short right intended for Brad Smith,0.750,-0.030
3,0:52,3,2,BUF 27,21,21,Ryan Fitzpatrick pass complete short left to Scott Chandler for 5 yards (tackle by Donald Strickland),-0.030,1.070
3,0:12,1,10,BUF 32,21,21,"C.J. Spiller left tackle for 4 yards (tackle by Jim Leonhard). Penalty on Erik Pears: Unnecessary Roughness, 15 yards",1.070,-0.960
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,21,BUF 21,21,21,Ryan Fitzpatrick pass complete short left to Steve Johnson for 16 yards (tackle by Darrelle Revis),-0.960,0.500
4,14:15,3,5,BUF 37,21,21,Ryan Fitzpatrick pass complete short right to David Nelson for 6 yards (tackle by David Harris),0.500,1.800
4,13:33,1,10,BUF 43,21,21,C.J. Spiller up the middle for 6 yards (tackle by Brodney Pool),1.800,2.060
4,12:51,2,4,BUF 49,21,21,Ryan Fitzpatrick pass complete short left to Scott Chandler for 4 yards (tackle by Donald Strickland),2.060,2.460
4,12:08,,,,21,21,Timeout #1 by New York Jets,0.000,2.460
4,12:08,1,10,NYJ 47,21,21,C.J. Spiller right guard for 9 yards (tackle by Brodney Pool),2.460,3.130
4,11:28,2,1,NYJ 38,21,21,Ryan Fitzpatrick up the middle for 3 yards (tackle by Calvin Pace),3.130,3.250
4,10:50,1,10,NYJ 35,21,21,C.J. Spiller up the middle for 1 yard (tackle by Sione Pouha),3.250,2.840
4,10:04,2,9,NYJ 34,21,21,Ryan Fitzpatrick pass incomplete deep right intended for Steve Johnson,2.840,2.150
4,9:58,3,9,NYJ 34,21,21,Ryan Fitzpatrick pass incomplete deep right intended for Ruvell Martin,2.150,1.060
4,9:51,4,9,NYJ 34,24,21,Dave Rayner 53 yard field goal good,1.060,3.000
4,,,,BUF 35,24,21,"Dave Rayner kicks off 63 yards, returned by Joe McKnight for 21 yards (tackle by Kelvin Sheppard)",0.000,0.480
4,9:36,1,10,NYJ 23,24,21,Shonn Greene left guard for 5 yards (tackle by Nick Barnett),0.480,0.610
4,8:57,2,5,NYJ 28,24,21,Mark Sanchez left end for 3 yards (tackle by Marcell Dareus),0.610,0.300
4,8:18,3,2,NYJ 31,24,21,Mark Sanchez pass incomplete short right intended for Santonio Holmes,0.300,-1.310
4,8:15,4,2,NYJ 31,24,21,"T.J. Conley punts 51 yards, returned by C.J. Spiller for 9 yards (tackle by Marquice Cole)",-1.310,-0.740
4,8:02,1,10,BUF 27,24,21,Tashard Choice right tackle for -3 yards (tackle by Ropati Pitoitua and David Harris),0.740,-0.210
4,7:18,2,13,BUF 24,24,21,Ryan Fitzpatrick sacked by David Harris for -4 yards,-0.210,-1.420
4,6:37,3,17,BUF 20,24,21,Ryan Fitzpatrick pass complete short middle to David Nelson for 13 yards (tackle by Kyle Wilson),-1.420,-1.180
4,5:57,4,4,BUF 33,24,21,"Brian Moorman punts 54 yards, returned by Jim Leonhard for 5 yards (tackle by Danny Batten)",-1.180,-0.040
4,5:44,1,10,NYJ 18,24,21,Shonn Greene right end for 1 yard (tackle by Nick Barnett),0.040,-0.320
4,5:21,2,9,NYJ 19,24,21,"Mark Sanchez pass complete short middle to Patrick Turner for 4 yards. Penalty on Aaron Williams: Illegal Use of Hands, 5 yards (no play)",-0.320,0.540
4,4:53,1,10,NYJ 24,24,21,Shonn Greene right tackle for 11 yards (tackle by Aaron Williams),0.540,1.270
4,4:19,1,10,NYJ 35,24,21,Shonn Greene left guard for 2 yards (tackle by Kelvin Sheppard),1.270,0.990
4,3:37,2,8,NYJ 37,24,21,Mark Sanchez pass complete short left to Plaxico Burress for 14 yards (tackle by Drayton Florence),0.990,2.320
4,3:31,1,10,BUF 49,24,21,Mark Sanchez pass incomplete short left intended for Plaxico Burress (defended by Drayton Florence),2.320,1.780
4,3:27,2,10,BUF 49,24,21,Mark Sanchez pass complete short right to Shonn Greene for 2 yards (tackle by Nick Barnett and Justin Rogers),1.780,1.360
4,2:44,3,8,BUF 47,24,21,Mark Sanchez pass complete short left to Patrick Turner for 12 yards (tackle by Bryan Scott),1.360,3.250
4,2:13,1,10,BUF 35,24,21,Mark Sanchez pass incomplete short right intended for Dustin Keller,3.250,2.700
4,2:09,2,10,BUF 35,24,21,Mark Sanchez pass complete short middle to Joe McKnight for -1 yards (tackle by Nick Barnett and Arthur Moats),2.700,1.880
4,2:00,3,11,BUF 36,24,21,Mark Sanchez pass complete deep left to Plaxico Burress for 18 yards (tackle by Justin Rogers),1.880,4.370
4,1:33,1,10,BUF 18,24,21,Mark Sanchez up the middle for 2 yards (tackle by Alex Carrington),4.370,4.090
4,1:09,2,8,BUF 16,24,27,"Mark Sanchez pass complete deep right to Santonio Holmes for 16 yards, touchdown",4.090,7.000
4,,,,BUF 2,24,28,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 35,24,28,"Nick Folk kicks off 66 yards, returned by Brad Smith for 28 yards (tackle by Eric Smith)",0.000,0.740
4,0:54,1,10,BUF 27,24,28,Ryan Fitzpatrick pass complete short middle to David Nelson for 18 yards (tackle by Jim Leonhard and Donald Strickland). Penalty on Kyle Wilson: Defensive Holding (Declined),0.740,1.930
4,0:46,1,10,BUF 45,24,28,Ryan Fitzpatrick pass complete short middle to Scott Chandler for 11 yards (tackle by Donald Strickland),1.930,2.650
4,0:40,,,,24,28,Timeout #1 by Buffalo Bills,0.000,2.650
4,0:40,1,10,NYJ 44,24,28,Ryan Fitzpatrick pass complete short left to David Nelson for 2 yards (tackle by Darrelle Revis),2.650,2.380
4,0:40,2,8,NYJ 42,24,28,"Penalty on Chad Rinehart: False Start, 5 yards (no play)",2.380,1.710
4,0:35,2,13,NYJ 47,24,28,"Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson. Penalty on Aaron Maybin: Defensive Offside, 5 yards (no play)",1.710,2.380
4,0:31,2,8,NYJ 42,24,28,Ryan Fitzpatrick left end for 15 yards (tackle by Eric Smith),2.380,3.780
4,0:23,1,10,NYJ 27,24,28,Ryan Fitzpatrick right end for 3 yards (tackle by David Harris),3.780,3.640
4,0:15,,,,24,28,Timeout #2 by Buffalo Bills,0.000,3.640
4,0:15,2,7,NYJ 24,24,28,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson,3.640,2.940
4,0:08,,,,24,28,Timeout #2 by New York Jets,0.000,2.940
4,0:08,3,7,NYJ 24,24,28,Ryan Fitzpatrick pass incomplete deep left intended for Brad Smith,2.940,1.870
4,0:02,4,7,NYJ 24,24,28,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson,1.870,0.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
