#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:16,NYJ 32,3,1:42,4,Punt
2,1,5:34,NYJ 33,6,2:32,25,Punt
3,1,1:18,NYJ 37,3,1:26,5,Punt
4,2,11:37,NYJ 16,3,1:17,6,Punt
5,2,8:43,NYJ 13,9,3:57,74,Field Goal
6,2,1:48,NYJ 25,3,0:48,75,Touchdown
7,3,15:00,NYJ 31,4,1:51,16,Fumble
8,3,8:58,NYJ 23,7,4:20,40,Interception
9,3,3:12,NYJ 48,6,3:04,12,Punt
10,4,11:51,NYJ 32,3,1:08,2,Punt
11,4,8:34,NYJ 27,6,1:49,18,Punt
12,4,4:26,NYJ 44,6,1:40,56,Touchdown
13,4,1:40,NYJ 22,9,1:40,60,Field Goal
14,5,15:00,NYJ 32,5,2:18,56,Field Goal
