#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,3,1:25,3,Punt
2,1,12:40,PIT 21,8,4:59,52,Field Goal
3,1,0:25,PIT 20,3,2:03,1,Punt
4,2,8:24,BAL 36,3,1:35,-5,Punt
5,2,4:46,PIT 33,8,3:09,67,Touchdown
6,2,0:39,BAL 45,5,0:39,27,Field Goal
7,3,14:49,BAL 26,6,4:08,26,Touchdown
8,3,7:27,PIT 20,3,1:41,-13,Punt
9,3,4:25,PIT 23,3,2:13,-4,Punt
10,4,10:14,PIT 20,4,2:43,17,Punt
11,4,4:09,PIT 43,5,1:45,26,Missed FG
12,4,2:04,BAL 29,4,1:03,6,Missed FG
13,4,0:03,PIT 20,1,0:03,-1,End of Half
14,5,15:00,PIT 31,6,2:28,30,Downs
15,5,11:56,PIT 41,5,2:15,26,Downs
