#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 19,4,1:54,81,Touchdown
2,1,10:49,PHI 18,8,4:55,39,Punt
3,1,3:58,PHI 44,4,2:14,20,Punt
4,2,14:53,WAS 36,4,1:27,6,Field Goal
5,2,8:00,PHI 35,3,2:18,2,Punt
6,2,5:42,WAS 25,4,1:34,-1,Field Goal
7,2,2:57,WAS 45,3,1:07,45,Touchdown
8,2,0:01,,0,0:01,0,End of Half
9,3,11:48,PHI 20,3,2:01,8,Punt
10,3,7:48,PHI 19,8,4:04,40,Punt
11,3,0:28,PHI 7,3,0:45,0,Punt
12,4,13:14,PHI 26,7,3:36,20,Punt
13,4,4:40,PHI 9,3,0:44,1,Punt
14,4,1:38,WAS 32,4,1:38,-11,Downs
