#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 8,3,0:59,2,Punt
2,1,13:16,CLE 10,7,3:11,40,Punt
3,1,5:51,CLE 20,4,2:14,12,Punt
4,1,1:36,BUF 31,7,2:12,19,Field Goal
5,2,11:02,CLE 26,14,7:10,74,Touchdown
6,2,0:17,CLE 24,1,0:17,-1,End of Half
7,3,13:51,CLE 20,3,2:04,-6,Punt
8,3,6:32,CLE 26,2,0:57,74,Touchdown
9,3,4:52,CLE 39,3,1:27,0,Punt
10,3,2:03,BUF 32,10,4:32,26,Field Goal
11,4,11:15,CLE 33,5,2:30,13,Punt
12,4,7:00,CLE 43,8,4:41,31,Field Goal
13,4,0:09,CLE 42,1,0:09,-1,End of Game
