#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:44,PIT 46,3,0:58,46,Touchdown
2,1,7:40,CLE 35,6,3:00,65,Touchdown
3,1,3:18,PIT 15,3,1:22,15,Touchdown
4,2,12:19,CLE 10,3,0:59,0,Punt
5,2,10:11,CLE 47,4,2:51,14,Punt
6,2,1:44,CLE 36,9,1:10,64,Touchdown
7,3,15:00,CLE 24,7,3:53,27,Punt
8,3,7:22,CLE 25,3,1:00,2,Punt
9,3,2:57,CLE 25,3,1:27,2,Punt
10,4,14:52,CLE 20,6,2:20,80,Touchdown
11,4,11:08,CLE 35,13,6:40,59,Field Goal
12,4,3:16,PIT 25,4,0:25,6,Field Goal
13,4,1:09,PIT 46,3,1:09,-5,End of Game
