#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 25,4,1:54,16,Punt
2,1,6:35,IND 25,6,3:08,3,Punt
3,1,2:07,IND 20,8,4:11,34,Punt
4,2,10:36,IND 27,9,4:29,73,Touchdown
5,2,5:58,BAL 19,7,2:32,7,Field Goal
6,2,1:49,IND 46,6,1:31,-3,Punt
7,3,10:54,IND 45,6,2:21,19,Field Goal
8,3,7:44,IND 12,6,2:15,17,Punt
9,3,0:13,IND 25,8,3:51,40,Field Goal
10,4,7:33,IND 25,5,2:45,15,Punt
11,4,2:14,IND 2,3,0:11,-2,Safety
12,4,1:41,IND 38,6,0:44,28,Field Goal
13,4,0:01,BAL 49,1,0:01,0,End of Half
14,5,10:00,IND 25,3,1:38,4,Punt
15,5,7:00,IND 11,6,2:50,43,Downs
16,5,3:21,IND 47,5,2:12,18,Field Goal
