#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:14,MIA 1,3,1:26,6,Punt
2,1,8:46,MIA 15,15,7:17,58,Field Goal
3,1,0:10,CLE 27,4,1:33,-4,Field Goal
4,2,11:18,MIA 27,3,2:45,-13,Punt
5,2,8:05,MIA 22,8,3:52,38,Interception
6,2,0:28,MIA 20,1,0:28,-1,End of Half
7,3,15:00,MIA 17,3,1:06,-1,Punt
8,3,12:05,MIA 21,5,1:52,17,Punt
9,3,8:56,MIA 49,5,2:10,51,Touchdown
10,3,3:02,MIA 20,5,2:25,16,Punt
11,4,11:54,MIA 15,10,5:06,85,Touchdown
12,4,5:33,CLE 25,4,1:34,7,Field Goal
13,4,1:13,MIA 19,2,1:13,0,End of Game
