#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 18,2,0:25,0,Interception
2,1,14:27,CIN 21,3,1:29,79,Touchdown
3,1,11:15,CIN 33,3,1:08,67,Touchdown
4,1,5:14,CIN 39,4,1:58,14,Interception
5,2,14:56,CIN 17,5,3:15,19,Punt
6,2,9:47,CIN 39,6,3:28,61,Touchdown
7,2,4:11,CLE 19,6,2:54,16,Field Goal
8,2,0:19,CLE 36,3,0:17,22,Field Goal
9,3,13:34,CIN 28,3,1:29,72,Touchdown
10,3,8:35,CIN 42,7,4:01,58,Touchdown
11,3,3:39,CIN 25,10,4:24,57,Field Goal
12,4,10:51,CIN 11,1,0:22,0,Interception
13,4,10:22,CIN 40,7,3:53,60,Touchdown
14,4,4:41,CIN 31,3,2:04,2,Punt
15,4,0:12,CIN 42,1,0:12,-1,End of Game
