Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Travis Swanson,C,57,100%,0,0%,5,16%
Riley Reiff,T,57,100%,0,0%,5,16%
Taylor Decker,T,57,100%,0,0%,5,16%
Matthew Stafford,QB,57,100%,0,0%,0,0%
Graham Glasgow,C,55,96%,0,0%,5,16%
Larry Warford,G,53,93%,0,0%,5,16%
Marvin Jones,WR,51,89%,0,0%,0,0%
Golden Tate,WR,47,82%,0,0%,0,0%
Eric Ebron,TE,46,81%,0,0%,0,0%
Anquan Boldin,WR,39,68%,0,0%,0,0%
Theo Riddick,RB,33,58%,0,0%,0,0%
Dwayne Washington,RB,24,42%,0,0%,0,0%
Matthew Mulligan,TE,17,30%,0,0%,10,31%
Andre Roberts,WR,13,23%,0,0%,11,34%
Michael Burton,FB,8,14%,0,0%,5,16%
Laken Tomlinson,G,6,11%,0,0%,5,16%
Corey Robinson,T,5,9%,0,0%,5,16%
Clay Harbor,TE,2,4%,0,0%,16,50%
Glover Quin,FS,0,0%,66,100%,4,12%
Tahir Whitehead,LB,0,0%,66,100%,4,12%
Darius Slay,CB,0,0%,65,98%,4,12%
Tavon Wilson,SS,0,0%,51,77%,6,19%
Rafael Bush,SS,0,0%,45,68%,12,38%
Nevin Lawson,CB,0,0%,45,68%,8,25%
Kerry Hyder,DE,0,0%,45,68%,0,0%
Ezekiel Ansah,DE,0,0%,40,61%,0,0%
Devin Taylor,DE,0,0%,39,59%,3,9%
Quandre Diggs,CB,0,0%,38,58%,8,25%
Haloti Ngata,DT,0,0%,38,58%,4,12%
Josh Bynes,LB,0,0%,36,55%,10,31%
Stefan Charles,DT,0,0%,28,42%,3,9%
Khyri Thornton,DT,0,0%,26,39%,3,9%
A'Shawn Robinson,DT,0,0%,25,38%,3,9%
Anthony Zettel,DE,0,0%,24,36%,6,19%
Johnthan Banks,CB,0,0%,21,32%,9,28%
Antwione Williams,LB,0,0%,16,24%,20,62%
Miles Killebrew,SS,0,0%,12,18%,24,75%
Brandon Copeland,DE,0,0%,1,2%,23,72%
Thurston Armbrister,LB,0,0%,0,0%,27,84%
Johnson Bademosi,CB,0,0%,0,0%,23,72%
Don Carey,FS,0,0%,0,0%,20,62%
Zach Zenner,RB,0,0%,0,0%,18,56%
Sam Martin,P,0,0%,0,0%,17,53%
Don Muhlbach,LS,0,0%,0,0%,11,34%
Matt Prater,K,0,0%,0,0%,5,16%
