#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:30,TAM 1,1,1:12,-1,Safety
2,1,7:28,TAM 28,11,4:26,52,Field Goal
3,1,1:38,TAM 45,6,1:44,55,Touchdown
4,2,13:20,TAM 25,10,5:22,75,Touchdown
5,2,4:18,TAM 20,4,1:59,36,Interception
6,2,1:37,TAM 1,3,0:47,26,Fumble
7,2,0:18,TAM 10,1,0:18,-1,End of Half
8,3,15:00,TAM 25,2,0:37,4,Fumble
9,3,13:01,TAM 25,7,2:32,32,Punt
10,3,6:58,TAM 27,12,6:30,73,Touchdown
11,4,12:17,TAM 25,6,2:45,20,Punt
12,4,4:55,TAM 1,3,2:19,4,Punt
13,4,2:28,TAM 25,9,2:28,53,Missed FG
14,5,8:38,TAM 11,5,2:23,27,Interception
15,5,4:11,TAM 20,4,0:59,2,Punt
16,5,3:12,CLE 48,6,1:22,7,Field Goal
