Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Fusco,G,63,100%,0,0%,8,28%
Matt Kalil,T,63,100%,0,0%,8,28%
Andre Smith,T,63,100%,0,0%,8,28%
Alex Boone,G,63,100%,0,0%,8,28%
Joe Berger,C,63,100%,0,0%,8,28%
Shaun Hill,QB,63,100%,0,0%,0,0%
Kyle Rudolph,TE,58,92%,0,0%,9,31%
Stefon Diggs,WR,56,89%,0,0%,0,0%
Charles Johnson,WR,49,78%,0,0%,0,0%
Adrian Peterson,RB,38,60%,0,0%,0,0%
Adam Thielen,WR,35,56%,0,0%,15,52%
David Morgan,TE,20,32%,0,0%,4,14%
Zach Line,FB,16,25%,0,0%,6,21%
Jerick McKinnon,RB,16,25%,0,0%,4,14%
Rhett Ellison,TE,13,21%,0,0%,12,41%
Matt Asiata,RB,9,14%,0,0%,13,45%
Cordarrelle Patterson,WR,5,8%,0,0%,4,14%
Andrew Sendejo,SS,0,0%,67,100%,11,38%
Trae Waynes,CB,0,0%,67,100%,7,24%
Eric Kendricks,LB,0,0%,67,100%,4,14%
Anthony Barr,LB,0,0%,67,100%,4,14%
Harrison Smith,FS,0,0%,67,100%,2,7%
Terence Newman,CB,0,0%,65,97%,2,7%
Everson Griffen,DE,0,0%,59,88%,4,14%
Brian Robison,DE,0,0%,56,84%,3,10%
Linval Joseph,NT,0,0%,40,60%,2,7%
Captain Munnerlyn,CB,0,0%,38,57%,1,3%
Danielle Hunter,DE,0,0%,36,54%,14,48%
Chad Greenway,LB,0,0%,29,43%,5,17%
Tom Johnson,DT,0,0%,29,43%,1,3%
Sharrif Floyd,DT,0,0%,25,37%,2,7%
Shamar Stephen,NT,0,0%,22,33%,10,34%
Mackensie Alexander,CB,0,0%,2,3%,11,38%
Anthony Harris,FS,0,0%,1,1%,11,38%
Marcus Sherels,CB,0,0%,0,0%,21,72%
Audie Cole,LB,0,0%,0,0%,17,59%
Emmanuel Lamur,LB,0,0%,0,0%,16,55%
Blair Walsh,K,0,0%,0,0%,15,52%
Justin Trattou,DE,0,0%,0,0%,14,48%
Jayron Kearse,SS,0,0%,0,0%,13,45%
Kevin McDermott,LS,0,0%,0,0%,11,38%
Jeff Locke,P,0,0%,0,0%,11,38%
