#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:34,CLE 31,3,1:53,6,Punt
2,1,5:16,CLE 6,4,2:07,20,Punt
3,1,0:17,CLE 14,6,2:43,19,Punt
4,2,12:22,CLE 36,3,1:38,4,Punt
5,2,9:20,CLE 41,5,3:23,17,Punt
6,2,3:24,MIA 28,7,1:41,14,Field Goal
7,2,0:02,CLE 26,1,0:02,-1,End of Half
8,3,15:00,CLE 26,3,1:45,3,Punt
9,3,11:05,CLE 20,8,3:53,51,Missed FG
10,3,4:56,CLE 6,6,3:40,94,Touchdown
11,4,10:27,CLE 22,3,1:02,2,Punt
12,4,7:20,CLE 20,3,2:38,9,Punt
13,4,3:39,CLE 18,5,2:05,13,Punt
14,4,0:54,MIA 2,4,0:54,-4,Field Goal
