Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Danielle Hunter,MIN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Terence Newman,MIN,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0
Eric Kendricks,MIN,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Harrison Smith,MIN,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Everson Griffen,MIN,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0
Xavier Rhodes,MIN,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Anthony Barr,MIN,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
Captain Munnerlyn,MIN,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Andrew Sendejo,MIN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Linval Joseph,MIN,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Chad Greenway,MIN,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Scott Crichton,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Antone Exum,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brian Robison,MIN,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Marcus Sherels,MIN,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Brandon Watts,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tom Johnson,MIN,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Kyle Fuller,CHI,1,15,0,15,2,0.0,2,2,0,0,0,0,0,0,0
Pernell McPhee,CHI,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0
Adrian Amos,CHI,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Christian Jones,CHI,0,0,0,0,0,0.0,5,3,2,1,1,0,0,0,0
Sam Acho,CHI,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Bryce Callahan,CHI,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
LaRoy Reynolds,CHI,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Antrel Rolle,CHI,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Jonathan Anderson,CHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Jarvis Jenkins,CHI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Tracy Porter,CHI,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Will Sutton,CHI,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Josh Bellamy,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Eddie Goldman,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sherrick McManis,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Mitch Unrein,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Willie Young,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marc Mariani,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
