#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:35,WAS 32,3,2:03,6,Punt
2,1,8:06,WAS 16,3,1:44,1,Punt
3,1,4:02,WAS 3,2,0:45,-3,"Fumble, Safety"
4,1,1:40,WAS 16,3,1:39,4,Punt
5,2,13:47,WAS 25,3,1:37,7,Punt
6,2,6:43,WAS 27,6,2:31,10,Punt
7,2,2:43,WAS 20,6,2:11,14,Punt
8,2,0:05,WAS 46,1,0:05,0,End of Half
9,3,15:00,WAS 36,5,2:02,64,Touchdown
10,3,11:36,WAS 27,3,1:30,26,Interception
11,3,7:18,WAS 6,7,4:20,94,Touchdown
12,3,1:28,WAS 17,12,5:49,83,Touchdown
13,4,7:00,WAS 24,14,5:04,76,Touchdown
14,4,1:35,WAS 33,4,0:43,-3,Downs
