#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIA 19,10,6:29,39,Punt
2,1,5:58,MIA 47,3,1:30,7,Punt
3,1,3:07,MIA 42,3,1:42,2,Punt
4,2,13:28,MIA 25,9,3:49,75,Touchdown
5,2,6:42,MIA 11,2,0:53,11,Interception
6,2,4:54,MIA 13,7,3:13,32,Punt
7,3,13:17,DEN 48,5,2:45,28,Field Goal
8,3,8:17,DEN 35,2,0:48,24,Fumble
9,3,6:28,DEN 48,3,1:32,9,Interception
10,3,4:56,MIA 39,4,2:02,61,Touchdown
11,3,1:53,,3,0:57,5,Punt
12,4,14:49,MIA 48,3,2:47,7,Punt
13,4,10:27,DEN 23,1,0:06,23,Touchdown
14,4,10:21,MIA 48,3,1:32,-3,Punt
15,4,8:49,MIA 37,4,2:33,13,Punt
16,4,4:45,MIA 18,3,1:44,9,Punt
