Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jarran Reed,SEA,0,0,0,0,0,1.0,5,4,1,2,1,0,0,0,0
Tre Flowers,SEA,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,1
Mychal Kendricks,SEA,0,0,0,0,0,0.0,6,4,2,2,0,0,0,0,0
Bobby Wagner,SEA,0,0,0,0,1,0.0,6,3,3,0,1,0,0,0,0
Bradley McDougald,SEA,0,0,0,0,1,0.0,5,4,1,0,0,1,0,0,0
Shaquill Griffin,SEA,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Earl Thomas,SEA,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Justin Coleman,SEA,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Branden Jackson,SEA,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Frank Clark,SEA,0,0,0,0,0,0.0,2,2,0,1,2,0,0,0,0
Shaquem Griffin,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Barkevious Mingo,SEA,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Nazair Jones,SEA,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Jacob Martin,SEA,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Tedric Thompson,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Poona Ford,SEA,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
Quinton Jefferson,SEA,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
David Moore,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Rashaad Penny,SEA,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Chandler Jones,ARI,0,0,0,0,0,1.0,3,3,0,1,2,0,0,0,0
Haason Reddick,ARI,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Tre Boston,ARI,0,0,0,0,0,0.0,11,11,0,0,0,0,0,0,0
Antoine Bethea,ARI,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Deone Bucannon,ARI,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,1
Budda Baker,ARI,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Josh Bynes,ARI,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Patrick Peterson,ARI,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Bene Benwikere,ARI,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,1
Robert Nkemdiche,ARI,0,0,0,0,0,0.0,4,4,0,2,0,0,0,0,0
Zeke Turner,ARI,0,0,0,0,0,0.0,3,3,0,,,0,0,0,0
Markus Golden,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Dennis Gardeck,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Benson Mayowa,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Corey Peters,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Olsen Pierre,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jamar Taylor,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brandon Williams,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Josh Rosen,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
