#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 28,3,0:30,0,Punt
2,1,13:09,PHI 37,3,1:51,8,Punt
3,1,8:33,PHI 35,3,0:52,5,Fumble
4,1,7:37,PHI 44,5,1:56,42,Missed FG
5,1,1:22,PHI 28,6,3:54,15,Punt
6,2,9:32,PHI 23,6,3:03,77,Touchdown
7,2,1:56,PHI 1,7,1:56,33,End of Half
8,3,12:10,PHI 19,7,3:08,11,Punt
9,3,4:47,PHI 11,8,4:59,89,Touchdown
10,4,13:28,PHI 24,3,1:06,-11,Punt
11,4,10:22,PHI 44,3,2:24,-4,Punt
12,4,2:21,PHI 20,12,2:16,61,Field Goal
13,5,15:00,PHI 28,3,1:48,-4,Punt
14,5,12:57,GNB 34,6,2:45,21,Field Goal
