#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 35,3,2:15,9,Punt
2,1,7:49,CLE 40,3,1:01,-4,Punt
3,1,3:31,CLE 45,7,3:35,27,Field Goal
4,2,12:12,CLE 34,10,4:55,61,Field Goal
5,2,1:43,CLE 25,7,1:43,43,Field Goal
6,3,10:03,CLE 39,7,3:40,35,Interception
7,3,3:18,CLE 9,3,0:43,-3,Punt
8,3,0:31,DAL 22,5,1:06,17,Field Goal
9,4,11:12,CLE 39,3,0:59,-2,Interception
10,4,7:42,CLE 27,5,2:11,25,Interception
11,4,3:45,CLE 10,5,1:35,14,Punt
12,4,0:09,CLE 1,0,0:01,-1,Safety
13,4,0:08,CLE 38,1,0:08,5,End of Game
