#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 25,2,0:43,75,Touchdown
2,1,9:26,PHI 28,4,1:53,72,Touchdown
3,1,4:54,PHI 4,7,4:42,33,Punt
4,2,10:39,PHI 29,6,2:08,71,Touchdown
5,2,8:21,CLE 44,4,2:37,23,Interception
6,2,3:11,PHI 35,4,1:19,9,Downs
7,2,0:47,PHI 9,2,0:47,7,End of Half
8,3,13:10,PHI 8,3,1:36,6,Punt
9,3,7:31,PHI 22,9,4:01,35,Punt
10,3,2:11,CLE 46,6,2:58,46,Touchdown
11,4,14:06,CLE 21,6,3:19,1,Field Goal
12,4,6:10,PHI 18,3,1:07,4,Punt
13,4,0:30,PHI 24,2,0:30,27,End of Half
14,5,15:00,PHI 30,5,2:40,23,Punt
15,5,9:15,PHI 22,7,4:13,46,Field Goal
