#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 20,3,1:01,4,Punt
2,1,10:55,PHI 20,3,1:22,0,Punt
3,1,5:50,PHI 20,4,1:03,20,Punt
4,1,3:45,PHI 47,6,2:22,11,Punt
5,2,10:44,PHI 20,11,3:26,69,Field Goal
6,2,6:20,PHI 6,3,1:15,9,Punt
7,2,1:05,PHI 20,1,0:06,0,Interception
8,2,0:45,PHI 20,4,0:45,-8,End of Half
9,3,13:25,ATL 8,2,0:12,8,Touchdown
10,3,9:49,PHI 5,13,6:10,95,Touchdown
11,4,10:49,PHI 20,6,2:12,80,Touchdown
12,4,6:27,PHI 20,11,4:01,54,Missed FG
13,4,1:49,PHI 14,3,0:38,2,Interception
