#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:00,CLE 41,10,4:40,35,Field Goal
2,1,6:26,CLE 41,7,4:04,41,Touchdown
3,1,0:54,CIN 29,9,4:24,42,Field Goal
4,2,9:17,CIN 30,3,1:42,0,Punt
5,2,4:14,CIN 21,3,1:26,-2,Punt
6,2,1:54,CIN 30,4,1:12,23,Punt
7,3,15:00,CIN 10,3,1:34,4,Punt
8,3,8:36,CIN 9,3,1:09,2,Punt
9,3,5:13,CIN 20,7,5:02,30,Punt
10,4,12:08,CIN 28,4,1:28,18,Punt
11,4,6:19,CIN 38,5,1:51,62,Touchdown
12,4,3:17,CIN 33,3,0:30,7,Punt
13,4,2:07,CLE 46,3,0:18,46,Touchdown
14,4,1:03,CLE 33,2,1:03,0,End of Game
