#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:23,CLE 41,3,1:39,1,Punt
2,1,8:30,CLE 20,10,5:19,55,Field Goal
3,1,0:16,CLE 12,3,0:58,5,Punt
4,2,12:46,CLE 16,6,3:44,37,Punt
5,2,6:47,CLE 39,6,2:42,36,Field Goal
6,2,1:03,CLE 41,7,1:03,40,Field Goal
7,3,15:00,CLE 20,5,2:47,31,Punt
8,3,7:47,CLE 25,13,6:41,75,Touchdown
9,4,14:05,CLE 21,4,1:42,79,Touchdown
10,4,10:58,CLE 5,5,2:12,4,Punt
11,4,5:56,CLE 20,6,2:53,80,Touchdown
12,4,0:25,CLE 20,4,0:25,46,End of Half
13,5,13:54,CLE 35,12,7:11,51,Field Goal
