#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 20,7,2:46,52,Field Goal
2,1,10:01,CIN 17,8,4:35,83,Touchdown
3,2,13:41,CIN 2,9,5:07,98,Touchdown
4,2,4:14,CIN 27,6,2:30,46,Interception
5,2,0:29,CIN 1,3,0:29,0,End of Half
6,3,13:40,CIN 47,9,2:51,53,Touchdown
7,3,9:41,CIN 29,17,8:26,55,Missed FG
8,4,14:48,CIN 5,3,2:02,2,Punt
9,4,10:13,CIN 20,5,3:00,6,Punt
10,4,6:03,CIN 26,6,3:23,20,Punt
11,4,1:08,CIN 28,4,0:56,14,Punt
12,5,15:00,CIN 23,6,4:43,40,Punt
13,5,8:48,BUF 33,4,2:04,8,Field Goal
