#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:28,PHI 28,3,1:19,-8,Punt
2,1,10:12,PHI 20,4,2:31,13,Punt
3,1,7:33,OAK 29,4,0:36,4,Missed FG
4,1,4:45,PHI 11,6,2:18,62,Field Goal
5,1,2:05,PHI 22,5,2:22,35,Punt
6,2,7:45,PHI 20,10,4:01,45,Punt
7,2,1:53,OAK 40,7,1:47,15,Field Goal
8,3,15:00,PHI 24,8,3:35,47,Missed FG
9,3,8:54,PHI 40,3,1:57,6,Punt
10,3,3:18,PHI 25,3,0:52,2,Punt
11,4,14:25,PHI 14,3,0:58,1,Punt
12,4,10:25,PHI 23,3,1:31,-5,Punt
13,4,7:49,PHI 31,5,1:43,42,Field Goal
14,4,3:42,PHI 20,7,1:28,37,Downs
